participant_id,baseline,sc_ped
619,28.532666666666668,28.873333333333335
620,28.78492036312226,28.78492036312226
621,31.598499999999998,31.598499999999998
622,14.385499999999999,14.385499999999999
623,20.906666666666666,20.906666666666666
624,30.72348718989532,30.72348718989532
625,22.736294306310214,22.95096097297688
626,34.66120356621175,36.23187023287842
627,25.97285094867599,26.48585094867599
628,7.750333333333333,7.8693333333333335
629,61.2679599846001,62.994626651266756
630,20.98431582717343,21.261982493840094
631,21.452032419697684,21.452032419697684
632,30.502666666666666,30.502666666666666
633,45.47231742226056,45.85031742226056
634,22.457824496073915,23.190491162740578
635,43.301833333333335,43.301833333333335
636,3.2669999999999995,3.2669999999999995
637,42.703425790731295,44.37542579073129
638,32.573166666666665,32.832166666666666
639,22.628999999999998,22.628999999999998
640,15.587,15.827333333333334
641,24.466602925158096,25.00793625849143
642,35.95934422893791,38.057677562271245
643,9.538,9.943
645,8.713666666666667,8.713666666666667
646,5.7058333333333335,5.985833333333334
648,18.92083333333333,18.92083333333333
649,63.41880511362177,64.20080511362177
650,19.729666666666663,19.729666666666663
651,21.502244821046123,21.90724482104612
652,11.943666666666665,12.081666666666667
654,13.211666666666666,15.764666666666669
655,19.7325,19.7325
656,42.55044282906113,42.674109495727805
659,14.011666666666667,14.924
660,20.3576085622291,20.3576085622291
661,42.84895310060752,43.83445310060752
662,22.12566666666667,22.12566666666667
663,45.3775,47.434
664,4.454666666666666,4.725333333333333
665,25.781166666666664,27.3015
666,5.7044999999999995,5.7044999999999995
667,35.518,35.518
668,95.02131756545299,96.08081756545299
669,35.605779540810786,35.96511287414412
670,18.82466666666667,22.898999999999997
671,30.1175,31.548499999999997
672,34.75266666666666,35.57933333333334
673,32.13027903279132,32.13027903279132
674,39.482666666666674,40.670666666666676
675,23.913052003686346,24.502385337019682
678,16.920333333333332,17.216666666666665
680,24.606166666666667,25.22683333333333
681,25.32387259376899,25.728872593768987
682,24.683833333333332,24.683833333333332
683,14.206000000000001,14.556000000000001
684,34.80174787702008,35.47041454368674
685,31.844999083524943,32.59766575019161
686,10.071166666666667,12.142833333333334
687,32.04215803260182,32.82282469926848
689,40.36304470518015,40.36304470518015
691,30.708384018420787,30.708384018420787
692,38.71516666666666,38.71516666666666
694,39.197282697273536,39.197282697273536
695,27.333603998808357,27.597270665475023
696,10.277833333333334,10.382833333333334
697,15.855833333333333,15.855833333333333
698,30.744405555961652,30.744405555961652
699,15.442666666666668,15.762333333333334
701,37.78005745362444,38.20239078695777
702,38.689641963530946,39.34064196353094
703,54.93597923995705,54.93597923995705
704,24.254788067904176,24.429788067904177
705,32.705,33.272
706,12.119999999999997,12.119999999999997
707,28.02904371622582,28.492377049559153
708,26.111640154278838,26.111640154278838
710,31.639160109333908,32.19916010933391
712,36.14416666666667,36.37283333333333
713,44.80047200564893,44.80047200564893
714,20.8857612580358,20.8857612580358
716,40.3842379217575,40.72723792175751
717,41.57027379447271,41.75460712780604
718,38.178883776883204,38.449550443549875
719,47.68804697354739,48.133713640214054
720,9.906166666666667,9.906166666666667
721,11.284666666666666,11.753666666666668
722,22.058999999999997,22.058999999999997
723,23.171666666666667,23.171666666666667
724,8.0575,8.0575
725,7.3068333333333335,7.3068333333333335
726,50.93591146915905,51.34091146915905
727,9.268333333333333,11.043333333333333
729,27.57856450943958,27.57856450943958
730,37.535816917903674,39.223816917903676
731,43.32189166993791,43.47355833660458
732,43.15475208984668,43.24575208984669
733,60.66657588330289,60.97457588330288
734,31.336333333333332,31.336333333333332
736,15.847833333333334,16.6905
737,32.60766666666667,32.799
738,11.722333333333331,11.722333333333331
741,68.1235439089853,69.08487724231864
742,19.74557218665418,20.09557218665418
744,53.664746530384505,53.664746530384505
745,3.3346666666666667,3.6286666666666667
746,14.960333333333333,15.310333333333332
748,10.7445,11.033833333333334
749,36.740013665942506,36.740013665942506
750,30.897,31.265666666666668
751,36.12615683047469,36.53115683047469
752,57.04342804222207,58.138428042222074
753,5.042,5.042
754,40.63433333333334,40.986666666666665
756,24.390074309152872,26.138740975819537
757,42.4325,42.4325
758,12.094666666666665,12.791333333333334
759,45.278000000000006,46.97533333333334
760,38.12712259199148,39.030122591991486
761,2.802666666666666,3.157333333333333
762,44.68383333333333,45.262499999999996
763,47.04256946569291,47.5535694656929
764,21.631,22.345
766,35.52733333333333,37.081
768,48.90470493858172,49.14037160524839
769,35.982773054981806,35.982773054981806
770,34.4419921097884,35.90382544312173
771,22.912296975727717,22.912296975727717
772,26.39289849564175,26.39289849564175
